Source;Target;RawCount;Type;Weight
Kunstvermittlerin Christine Stalder;Politaktivist Hans;1;Undirected;0.0016260162601626016
Literaturhauses Zurich;Nbg Ragaz;1;Undirected;0.0016260162601626016
Mikhail Bogdanov;Stefanie Williams;1;Undirected;0.0016260162601626016
Louis Girardelli;Ralph Streule Hans;1;Undirected;0.0016260162601626016
Adrian Bleisch;Kunstvermittlerin Susanne;1;Undirected;0.0016260162601626016
Adrian Bleisch;Rusch Rusch;1;Undirected;0.0016260162601626016
Lika Jungautorin Luna Levey;Stefan Wagner;1;Undirected;0.0016260162601626016
Bob Dylan;Miho Tanaka;1;Undirected;0.0016260162601626016
Bob Dylan;Roland Schmid;1;Undirected;0.0016260162601626016
Dominic Nahr;Tobias Garcia;1;Undirected;0.0016260162601626016
Kunstvermittlerin Susanne;Nik Kevin Koch;1;Undirected;0.0016260162601626016
Heiderose Hildebrand;Miho Tanaka;1;Undirected;0.0016260162601626016
Ben Miller;Laurence Rastis;1;Undirected;0.0016260162601626016
Gianfranco Fdb;Nachwuchsautorin Luna Levay;1;Undirected;0.0016260162601626016
Augustin Jagg;Claude Debussy;1;Undirected;0.0016260162601626016
Christoph Keller;Ralph Streule Hans;1;Undirected;0.0016260162601626016
Christoph Keller;Nobel Peter;1;Undirected;0.0016260162601626016
Claude Debussy;Kim Kardashians;1;Undirected;0.0016260162601626016
Kunstvermittlerin Susanne;Stefan Altenburger;1;Undirected;0.0016260162601626016
Christoph Keller;Jennifer Panara;1;Undirected;0.0016260162601626016
Kunstvermittlerin Klara Frick;Stefan Wagner;1;Undirected;0.0016260162601626016
Bruno Walpoth;Isabelle Vonlanthen;1;Undirected;0.0016260162601626016
Alain Berset;Gianfranco Fdb;1;Undirected;0.0016260162601626016
Nik Kevin Koch;Willi Toblers;1;Undirected;0.0016260162601626016
Laurence Rastis;Shahria Sharmin;1;Undirected;0.0016260162601626016
Kunstvermittlerin Susanne;Youtube Berman;1;Undirected;0.0016260162601626016
Kunstvermittlerin Susanne;Ralph Streule Hans;1;Undirected;0.0016260162601626016
Jungautorin Luna Levey;Ueli Maurer;1;Undirected;0.0016260162601626016
Adolf Dietrichs;Louis Girardelli;1;Undirected;0.0016260162601626016
Pascal Leuthold;Tobias Garcia;1;Undirected;0.0016260162601626016
Annina Haab;Johns Sarastro;1;Undirected;0.0016260162601626016
Claude Debussy;Thomas Studer;1;Undirected;0.0016260162601626016
Lika Jungautorin Luna Levey;Limmat Verlag;1;Undirected;0.0016260162601626016
